"F_Id","F_Type","F_Title","F_BodyText","F_PriorityLevel","F_ToUserIds","F_IsRead","F_Description","F_SortCode","F_EnabledMark","F_CreatorTime","F_CreatorUserId","F_LastModifyTime","F_LastModifyUserId","F_DeleteMark","F_DeleteTime","F_DeleteUserId"
"666c317f781d4f26ae68dd81ddb1d76f","2","宾客的差旅报销申请表【审核】","流程单据：WF_TRB201912300001
{
  ""F_Id"": ""4b1fbca8ac31409b965f8eaacef5c922"",
  ""F_FlowId"": ""ec94759bd7e84e6b89adfd83962feb13"",
  ""F_FlowTitle"": ""宾客的差旅报销申请表"",
  ""F_FlowUrgent"": 1,
  ""F_BillNo"": ""WF_TRB201912300001"",
  ""F_ApplyUser"": ""宾客/guest"",
  ""F_Departmental"": ""总裁办"",
  ""F_BillsNum"": null,
  ""F_BusinessMission"": null,
  ""F_SetOutDate"": ""2019-12-30 11:45:00"",
  ""F_ReturnDate"": ""2019-12-31 11:45:00"",
  ""F_Destination"": ""2323"",
  ""F_PlaneTicket"": null,
  ""F_Fare"": null,
  ""F_GetAccommodation"": null,
  ""F_TravelAllowance"": null,
  ""F_Other"": null,
  ""F_Total"": null,
  ""F_ReimbursementAmount"": null,
  ""F_LoanAmount"": null,
  ""F_SumOfMoney"": null,
  ""F_TravelerUser"": null,
  ""F_VehicleMileage"": null,
  ""F_RoadFee"": null,
  ""F_ParkingRate"": null,
  ""F_MealAllowance"": null,
  ""F_BreakdownFee"": null,
  ""F_ReimbursementId"": null,
  ""F_RailTransit"": null,
  ""F_ApplyDate"": ""2019-12-30 00:00:00""
}",,,,,,,"30/12/2019 11:45:41","ec63d618f8b643428b27f18336f73f4b","30/12/2019 11:45:41","ec63d618f8b643428b27f18336f73f4b",,,
"66b7c8ba5c5a4f2caaf4d698f96ef77f","2","超级管理员的合同审批【审核】","流程单据：WF_CAV201911280009
{
  ""F_Id"": ""091e55f3340b486fafe2014da02e430c"",
  ""F_FlowId"": ""154c6cad06ee40bea16f1df0a43a9f9c"",
  ""F_FlowTitle"": ""超级管理员的合同审批"",
  ""F_FlowUrgent"": 1,
  ""F_BillNo"": ""WF_CAV201911280009"",
  ""F_FirstPartyUnit"": null,
  ""F_SecondPartyUnit"": null,
  ""F_FirstPartyPerson"": null,
  ""F_SecondPartyPerson"": null,
  ""F_FirstPartyContact"": null,
  ""F_SecondPartyContact"": null,
  ""F_ContractName"": ""111"",
  ""F_ContractClass"": null,
  ""F_ContractType"": null,
  ""F_ContractId"": ""1111111111"",
  ""F_BusinessPerson"": null,
  ""F_SigningDate"": ""2019-11-28 16:58:00"",
  ""F_StartDate"": ""2019-11-28 16:58"",
  ""F_EndDate"": ""2019-11-28 16:58"",
  ""F_IncomeAmount"": null,
  ""F_InputPerson"": null,
  ""F_FileJson"": ""[]"",
  ""F_PrimaryCoverage"": ""1234455"",
  ""F_Description"": null
}",,,,,,,"28/11/2019 17:03:02","admin","28/11/2019 17:03:02","admin",,,
"6728f4f6044744c6a94be45eb2a53635","2","索友梅的请假申请【审核通过】","{""id"":""5dab08402809438c9e2ef766e8d8cf1a"",""type"":1}",,,,,,,"8/1/2021 13:01:41","03812269-e6db-4c36-96aa-4cc81e3d11f3","8/1/2021 13:01:41","03812269-e6db-4c36-96aa-4cc81e3d11f3",,,
"67bdee860ae740a4a38db3fcb37e9f4f","2","超级管理员的请假申请【审核】","流程单据：YGQJ-201910240001
{
  ""F_Id"": ""9cf5e22087224731a7d8cd94cc956062"",
  ""F_FlowId"": ""f74ec05d58e74d7dabdf10cb6b2f87ae"",
  ""F_FlowTitle"": ""超级管理员的请假申请"",
  ""F_FlowUrgent"": 1,
  ""F_BillNo"": ""YGQJ-201910240001"",
  ""F_ApplyUser"": ""超级管理员/admin"",
  ""F_ApplyDate"": ""2019-10-24"",
  ""F_ApplyDept"": ""技术部"",
  ""F_ApplyPost"": ""董事长"",
  ""F_LeaveType"": ""事假"",
  ""F_LeaveReason"": ""111"",
  ""F_LeaveStartTime"": ""2019-10-24 16:45:00"",
  ""F_LeaveEndTime"": ""2019-10-24 16:45:00"",
  ""F_LeaveDayCount"": ""0"",
  ""F_LeaveHour"": ""8"",
  ""F_FileJson"": ""[]"",
  ""F_Description"": null
}",,,,,,,"24/10/2019 16:45:40","admin","24/10/2019 16:45:40","admin",,,
"6865f7a8b84144fe960a0a9e637c5276","2","管理员的测试合流分流【审核】","{""id"":""04e222a296e0460c88737fa79a3e3cf3"",""type"":2}",,,,,,,"23/3/2021 08:55:27","048657c1-ecb1-4e5d-aced-6126ceae779e","23/3/2021 08:55:27","048657c1-ecb1-4e5d-aced-6126ceae779e",,,
"69175f21c0454178a1219b22edf367ae","2","栾觅翠的测试【审核】","{""id"":""e1dbd3dbfd8647dd92199939e55348b5"",""type"":2}",,,,,,,"22/1/2021 07:19:00","9624fa22-ac3a-4184-af0b-b2c720df9d60","22/1/2021 07:19:00","9624fa22-ac3a-4184-af0b-b2c720df9d60",,,
"69333db265fc4e908d4b67cc7e7bc91e","2","薄凡白的费用报销【审核通过】","{""id"":""97fae223964e4e5f8d29a5283cc98407"",""type"":1}",,,,,,,"23/3/2021 08:12:52","03d159a3-0f88-424c-a24f-02f63855fe4f","23/3/2021 08:12:52","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
"69f4c3cd8a954d918fbb074e280e9ef8","2","管理员的用车申请【审核】","{""id"":""171bebceb35c4503970cd025543f89ea"",""type"":2}",,,,,,,"22/1/2021 06:26:30","admin","22/1/2021 06:26:30","admin",,,
"69f7f4f5803f44e2b336869a6dca84a4","2","薄凡白的测试数据【流程结束】",,,,,,,,"23/3/2021 08:08:43","03d159a3-0f88-424c-a24f-02f63855fe4f","23/3/2021 08:08:43","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
"6a266c1c78fc4c04ac3e144427989f8f","2","超级管理员的合同审批【审核】","流程单据：WF_CAV201911280007
{
  ""F_Id"": ""52a27412e4aa4d03af1d2b406e79a511"",
  ""F_FlowId"": ""154c6cad06ee40bea16f1df0a43a9f9c"",
  ""F_FlowTitle"": ""超级管理员的合同审批"",
  ""F_FlowUrgent"": 1,
  ""F_BillNo"": ""WF_CAV201911280007"",
  ""F_FirstPartyUnit"": null,
  ""F_SecondPartyUnit"": null,
  ""F_FirstPartyPerson"": null,
  ""F_SecondPartyPerson"": null,
  ""F_FirstPartyContact"": null,
  ""F_SecondPartyContact"": null,
  ""F_ContractName"": ""111111"",
  ""F_ContractClass"": null,
  ""F_ContractType"": null,
  ""F_ContractId"": ""1111111111"",
  ""F_BusinessPerson"": null,
  ""F_SigningDate"": ""2019-11-28 14:08:00"",
  ""F_StartDate"": ""2019-11-28 14:08"",
  ""F_EndDate"": ""2019-11-28 14:08"",
  ""F_IncomeAmount"": null,
  ""F_InputPerson"": null,
  ""F_FileJson"": ""[]"",
  ""F_PrimaryCoverage"": null,
  ""F_Description"": null
}",,,,,,,"28/11/2019 14:08:25","admin","28/11/2019 14:08:25","admin",,,
"6a689644c13f457ebdab7383d6594a86","2","超级管理员的合同申请单表【审核】","流程单据：WF_CAS201907260001
{
  ""F_Id"": ""2da9207dd3a14432bc99e1b0ba30c7ad"",
  ""F_FlowId"": ""13825469cb6b4597853c64d707c14daa"",
  ""F_FlowTitle"": ""超级管理员的合同申请单表"",
  ""F_FlowUrgent"": 1,
  ""F_BillNo"": ""WF_CAS201907260001"",
  ""F_ApplyUser"": ""超级管理员/admin"",
  ""F_ApplyDate"": ""2019-07-26 00:00:00"",
  ""F_ContractId"": ""111111111111"",
  ""F_ContractNum"": null,
  ""F_FirstParty"": null,
  ""F_SecondParty"": null,
  ""F_ContractName"": null,
  ""F_ContractType"": null,
  ""F_PersonCharge"": null,
  ""F_LeadDepartment"": null,
  ""F_SignArea"": null,
  ""F_IncomeAmount"": null,
  ""F_TotalExpenditure"": null,
  ""F_ContractPeriod"": null,
  ""F_PaymentMethod"": ""Monthlyknot"",
  ""F_BudgetaryApproval"": null,
  ""F_StartContractDate"": ""2019-07-26 10:28:00"",
  ""F_EndContractDate"": ""2019-07-26 10:28:00"",
  ""F_FileJson"": ""[]"",
  ""F_ContractContent"": null
}",,,,,,,"26/7/2019 10:30:31","admin","26/7/2019 10:30:31","admin",,,
"6aaceb56e10142338079a15c2c0de55f","2","超级管理员的会议申请【审核】","流程单据：WF_AM201911140001
{
  ""F_Id"": ""0b17375119cd4fe79a8d01a2a940baae"",
  ""F_FlowId"": ""b0da88e71a424fcba72c27a0236b0eb3"",
  ""F_FlowTitle"": ""超级管理员的会议申请"",
  ""F_FlowUrgent"": 1,
  ""F_BillNo"": ""WF_AM201911140001"",
  ""F_ApplyUser"": ""超级管理员/admin"",
  ""F_Position"": ""董事长"",
  ""F_ConferenceName"": ""11111111111"",
  ""F_ConferenceTheme"": null,
  ""F_ConferenceType"": null,
  ""F_EstimatePeople"": null,
  ""F_ConferenceRoom"": null,
  ""F_Administrator"": null,
  ""F_LookPeople"": null,
  ""F_Memo"": null,
  ""F_Attendees"": null,
  ""F_ApplyMaterial"": null,
  ""F_EstimatedAmount"": null,
  ""F_OtherAttendee"": null,
  ""F_StartDate"": ""2019-11-14 11:57:00"",
  ""F_EndDate"": ""2019-11-14 11:57:00"",
  ""F_FileJson"": ""[]"",
  ""F_Describe"": ""1111111111111""
}",,,,,,,"14/11/2019 11:59:25","admin","14/11/2019 11:59:25","admin",,,
"6b1dcfa9971d4f7fa005cdb7ebaac8e4","2","薄凡白的入库申请单【审核】","{""id"":""33524ec4ff61497a99111bfddb3304bf"",""type"":2}",,,,,,,"23/3/2021 07:26:48","03d159a3-0f88-424c-a24f-02f63855fe4f","23/3/2021 07:26:48","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
"6b6cf0e997504bbeafad7b39970531ee","2","薄凡白的订单示例【抄送】","{""id"":""d0ddccfd021147459ed2baae3887ec2f"",""type"":3}",,,,,,,"19/1/2021 01:28:23","03d159a3-0f88-424c-a24f-02f63855fe4f","19/1/2021 01:28:23","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
"6bbb0c9f1efc499f8c47e5c020683e24","2","管理员的订单示例【抄送】","{""id"":""f8458a93369f4336a2df6f29a823fb40"",""type"":3}",,,,,,,"23/3/2021 08:42:36","admin","23/3/2021 08:42:36","admin",,,
"6bd1f7afd5c44272acd160bf954fcfd4","2","超级管理员的订单示例【审核】","流程单据：SALE-201708160001
{
  ""F_Id"": ""ce078496-35c6-4824-9a2f-0accb33d90dc"",
  ""F_CustomerId"": ""f94add9c-2910-439a-af5f-0d0174f75ce8"",
  ""F_CustomerName"": ""北京纳天科技有限公司"",
  ""F_SalesmanId"": ""3fe0a114-9ac2-426d-916b-b769b0f4d198"",
  ""F_SalesmanName"": ""舒夏山/111004"",
  ""F_OrderDate"": ""2017-08-16 16:02:00"",
  ""F_OrderCode"": ""SALE-201708160001"",
  ""F_TransportMode"": ""快递"",
  ""F_DeliveryDate"": ""2017-08-17 00:00:00"",
  ""F_DeliveryAddress"": ""江苏省苏州市吴中区方中街118号"",
  ""F_PaymentMode"": ""现金"",
  ""F_ReceivableMoney"": 34.66,
  ""F_EarnestRate"": 0.0,
  ""F_PrepayEarnest"": 1.11,
  ""F_CurrentState"": 1,
  ""F_FileJson"": ""[]"",
  ""F_Description"": ""6666666"",
  ""F_SortCode"": 20170816160610457,
  ""F_EnabledMark"": null,
  ""F_CreatorTime"": ""2017-08-16 16:06:10"",
  ""F_CreatorUserId"": ""admin"",
  ""F_LastModifyTime"": ""2019-12-06 16:07:12"",
  ""F_LastModifyUserId"": ""admin"",
  ""F_DeleteMark"": null,
  ""F_DeleteTime"": null,
  ""F_DeleteUserId"": null
}",,,,,,,"6/12/2019 16:07:13","admin","6/12/2019 16:07:13","admin",,,
"6c329df53110497b87da858b2de95d62","2","超级管理员的请假申请【抄送】","流程单据：YGQJ-201912060003
{
  ""F_Id"": ""73b43e3c04254841b23a2bcf05362812"",
  ""F_FlowId"": ""f74ec05d58e74d7dabdf10cb6b2f87ae"",
  ""F_FlowTitle"": ""超级管理员的请假申请"",
  ""F_FlowUrgent"": 1,
  ""F_BillNo"": ""YGQJ-201912060003"",
  ""F_ApplyUser"": ""超级管理员/admin"",
  ""F_ApplyDate"": ""2019-12-06"",
  ""F_ApplyDept"": ""技术部"",
  ""F_ApplyPost"": ""董事长"",
  ""F_LeaveType"": ""事假"",
  ""F_LeaveReason"": ""66666"",
  ""F_LeaveStartTime"": ""2019-12-06 17:23:00"",
  ""F_LeaveEndTime"": ""2019-12-06 17:23:00"",
  ""F_LeaveDayCount"": ""1"",
  ""F_LeaveHour"": ""1"",
  ""F_FileJson"": ""[]"",
  ""F_Description"": null
}",,,,,,,"6/12/2019 17:23:13","admin","6/12/2019 17:23:13","admin",,,
"6c8664aae895436f938246d64dbeff80","2","超级管理员的合同审批【审核】","流程单据：WF_CAV201911280011
{
  ""F_Id"": ""bfb9bf43302c431c9bfc756cb3a82448"",
  ""F_FlowId"": ""154c6cad06ee40bea16f1df0a43a9f9c"",
  ""F_FlowTitle"": ""超级管理员的合同审批"",
  ""F_FlowUrgent"": 1,
  ""F_BillNo"": ""WF_CAV201911280011"",
  ""F_FirstPartyUnit"": null,
  ""F_SecondPartyUnit"": null,
  ""F_FirstPartyPerson"": null,
  ""F_SecondPartyPerson"": null,
  ""F_FirstPartyContact"": null,
  ""F_SecondPartyContact"": null,
  ""F_ContractName"": ""1111"",
  ""F_ContractClass"": null,
  ""F_ContractType"": null,
  ""F_ContractId"": ""22222222"",
  ""F_BusinessPerson"": null,
  ""F_SigningDate"": ""2019-11-28 18:11:00"",
  ""F_StartDate"": ""2019-11-28 18:11"",
  ""F_EndDate"": ""2020-01-09 18:11"",
  ""F_IncomeAmount"": null,
  ""F_InputPerson"": null,
  ""F_FileJson"": ""[]"",
  ""F_PrimaryCoverage"": null,
  ""F_Description"": null
}",,,,,,,"28/11/2019 18:20:09","ec63d618f8b643428b27f18336f73f4b","28/11/2019 18:20:09","ec63d618f8b643428b27f18336f73f4b",,,
"6cc55f46baa14f0286b8ab344d020957","2","薄凡白的测试下拉框条件【审核通过】","{""id"":""1b21b60b34a0450a9c3f6d078489e270"",""type"":1}",,,,,,,"23/3/2021 08:42:47","03d159a3-0f88-424c-a24f-02f63855fe4f","23/3/2021 08:42:47","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
"6cf0de3c53254bda8625dbda32936186","2","索友梅的请假申请【审核】","{""id"":""5dab08402809438c9e2ef766e8d8cf1a"",""type"":2}",,,,,,,"8/1/2021 13:01:41","03812269-e6db-4c36-96aa-4cc81e3d11f3","8/1/2021 13:01:41","03812269-e6db-4c36-96aa-4cc81e3d11f3",,,
"6d4eefdfb68c4c74a9da8b2532248ded","2","超级管理员的订单示例【审核】","流程单据：SALE-201811010004
{
  ""F_Id"": ""709f6eed-52c1-4580-89ff-2a2f94e4cd0a"",
  ""F_CustomerId"": ""b20e965b-9f18-4228-9532-e506caf751e3"",
  ""F_CustomerName"": ""广州旭之日电子科技有限公司"",
  ""F_SalesmanId"": ""249cf67d-fd9d-42da-8c2f-0481a7113446"",
  ""F_SalesmanName"": ""富乐蓉/101001"",
  ""F_OrderDate"": ""2018-11-01 16:23:00"",
  ""F_OrderCode"": ""SALE-201811010004"",
  ""F_TransportMode"": ""物流"",
  ""F_DeliveryDate"": ""2018-11-02 00:00:00"",
  ""F_DeliveryAddress"": null,
  ""F_PaymentMode"": ""转帐"",
  ""F_ReceivableMoney"": 729.0,
  ""F_EarnestRate"": 0.0,
  ""F_PrepayEarnest"": 0.0,
  ""F_CurrentState"": 1,
  ""F_FileJson"": ""[]"",
  ""F_Description"": """",
  ""F_SortCode"": 20181101162406293,
  ""F_EnabledMark"": null,
  ""F_CreatorTime"": ""2018-11-01 16:24:06"",
  ""F_CreatorUserId"": ""249cf67d-fd9d-42da-8c2f-0481a7113446"",
  ""F_LastModifyTime"": ""2019-12-05 17:47:02"",
  ""F_LastModifyUserId"": ""admin"",
  ""F_DeleteMark"": null,
  ""F_DeleteTime"": null,
  ""F_DeleteUserId"": null
}",,,,,,,"5/12/2019 17:47:03","admin","5/12/2019 17:47:03","admin",,,
"6d8bdaa7839548819c6e9b938d193019","2","超级管理员的领用办公用品申请表【审核】","流程单据：WF_OSL201907030001
{
  ""F_Id"": ""35d3982eaac34738a3af02451a341eec"",
  ""F_FlowId"": ""d432da74b82f484faa41189921082e9c"",
  ""F_FlowTitle"": ""超级管理员的领用办公用品申请表"",
  ""F_FlowUrgent"": 1,
  ""F_BillNo"": ""WF_OSL201907030001"",
  ""F_ApplyUser"": ""超级管理员/admin"",
  ""F_Department"": ""技术部"",
  ""F_ApplyDate"": ""2019-07-03 00:00:00"",
  ""F_UseStock"": null,
  ""F_Classification"": null,
  ""F_ArticlesName"": null,
  ""F_ArticlesNum"": null,
  ""F_ArticlesId"": null,
  ""F_ApplyReasons"": ""36．工作流程---我发起的—行政管理\n办公用品、车辆申请页面输入备注信息文字过多时点击保存或提交按钮提示“内部异常，看看日志吧”""
}",,,,,,,"16/8/2019 15:10:06","admin","16/8/2019 15:10:06","admin",,,
"6da4f13aeb1f49ca9e6f156869f908c4","2","薄凡白的测试驳回任意节点【审核】","{""id"":""951718f1131144298be8d3384dbccd93"",""type"":2}",,,,,,,"23/3/2021 08:29:56","03d159a3-0f88-424c-a24f-02f63855fe4f","23/3/2021 08:29:56","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
"6dfc2638bb354497a3ea93dc9ee17855","2","超级管理员的合同申请单表【审核】","流程单据：WF_CAS201911290003
{
  ""F_Id"": ""f5f776f5fa1146a5b2939366f3219d30"",
  ""F_FlowId"": ""13825469cb6b4597853c64d707c14daa"",
  ""F_FlowTitle"": ""超级管理员的合同申请单表"",
  ""F_FlowUrgent"": 1,
  ""F_BillNo"": ""WF_CAS201911290003"",
  ""F_ApplyUser"": ""超级管理员/admin"",
  ""F_ApplyDate"": ""2019-11-29 00:00:00"",
  ""F_ContractId"": null,
  ""F_ContractNum"": null,
  ""F_FirstParty"": null,
  ""F_SecondParty"": null,
  ""F_ContractName"": null,
  ""F_ContractType"": null,
  ""F_PersonCharge"": null,
  ""F_LeadDepartment"": null,
  ""F_SignArea"": null,
  ""F_IncomeAmount"": null,
  ""F_TotalExpenditure"": null,
  ""F_ContractPeriod"": null,
  ""F_PaymentMethod"": ""Monthlyknot"",
  ""F_BudgetaryApproval"": null,
  ""F_StartContractDate"": ""2019-11-29 16:42:00"",
  ""F_EndContractDate"": ""2019-11-29 16:42:00"",
  ""F_FileJson"": ""[]"",
  ""F_ContractContent"": null
}",,,,,,,"29/11/2019 16:42:32","admin","29/11/2019 16:42:32","admin",,,
"6f4178e4125d425da4d403ab890bf5fa","2","管理员的测试流程11111【审核】","{""id"":""4b38625589d44f82abc1b20d6ac0a0a8"",""type"":2}",,,,,,,"25/1/2021 07:33:05","admin","25/1/2021 07:33:05","admin",,,
"6f76c98061ff4f3eaf967c2f83d7181c","2","管理员的tt【审核】","{""id"":""06679d9f9af3401e91f1616d6e9420be"",""type"":2}",,,,,,,"22/1/2021 10:41:44","admin","22/1/2021 10:41:44","admin",,,
"702439c649ae415e94a23ec47b9217cc","2","管理员的用车申请【审核】","{""id"":""c16067f3eb564a519797fb65b9907bfb"",""type"":2}",,,,,,,"23/3/2021 09:31:20","admin","23/3/2021 09:31:20","admin",,,
"70df5b2b270e410e8d031fe2a7a10df7","2","薄凡白的打卡日期流程【审核通过】","{""id"":""567ff386c76c4606a180960c1c0126e3"",""type"":1}",,,,,,,"23/3/2021 07:10:48","03d159a3-0f88-424c-a24f-02f63855fe4f","23/3/2021 07:10:48","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
"70efdcd2a79c49c2b6dca04a11265478","2","薄凡白的费用报销【审核】","{""id"":""09f5bd62b06e443b88e2d45f129a45fb"",""type"":2}",,,,,,,"7/1/2021 11:57:52","03d159a3-0f88-424c-a24f-02f63855fe4f",,"03d159a3-0f88-424c-a24f-02f63855fe4f",,,
"71e0bd735320421ab1ab60f06fd89ec4","2","薄凡白的测试数据【审核通过】","{""id"":""860d3f9c710643e98ccea2f32e3cefe9"",""type"":1}",,,,,,,"23/3/2021 07:03:59","03d159a3-0f88-424c-a24f-02f63855fe4f","23/3/2021 07:03:59","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
"71fba07e08a743308515255176e726ee","2","超级管理员的请假申请【审核】","流程单据：YGQJ-201905300001
{
  ""F_Id"": ""854c3aa985c54f7ebc2451002a47bd7e"",
  ""F_FlowId"": ""f74ec05d58e74d7dabdf10cb6b2f87ae"",
  ""F_FlowTitle"": ""超级管理员的请假申请"",
  ""F_FlowUrgent"": null,
  ""F_BillNo"": ""YGQJ-201905300001"",
  ""F_ApplyUser"": ""超级管理员/admin"",
  ""F_ApplyDate"": ""2019-05-30"",
  ""F_ApplyDept"": ""技术部"",
  ""F_ApplyPost"": ""董事长"",
  ""F_LeaveType"": ""事假"",
  ""F_LeaveReason"": ""XXXX"",
  ""F_LeaveStartTime"": ""2019-05-30 16:12:00"",
  ""F_LeaveEndTime"": ""2019-05-30 16:12:00"",
  ""F_LeaveDayCount"": ""0"",
  ""F_LeaveHour"": ""8"",
  ""F_FileJson"": ""[]"",
  ""F_Description"": null
}",,,,,,,"1/8/2019 17:24:57","admin","1/8/2019 17:24:57","admin",,,
"72242f0356af446f91caaccc0cf318a3","2","管理员的费用报销【审核通过】","{""id"":""8b0b3ecd94f74d88bfefeaa168acf14b"",""type"":1}",,,,,,,"20/1/2021 09:55:56","admin","20/1/2021 09:55:56","admin",,,
"72e34e4e4ac345b9b404a7d886ee4ac0","2","薄凡白的出库单【审核】","{""id"":""54f9633890a840e8821349ed9e9e21a8"",""type"":2}",,,,,,,"23/3/2021 07:28:26","03d159a3-0f88-424c-a24f-02f63855fe4f","23/3/2021 07:28:26","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
"72f6621afa614a948a0fd637d2836c81","2","薄凡白的费用报销【审核】","{""id"":""97fae223964e4e5f8d29a5283cc98407"",""type"":2}",,,,,,,"23/3/2021 08:12:52","03d159a3-0f88-424c-a24f-02f63855fe4f","23/3/2021 08:12:52","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
"739a45e4cd20448fa270570f2345b366","2","管理员的订单示例【抄送】","{""id"":""7770bcd6442e4cca9fb273c19c0f8671"",""type"":3}",,,,,,,"21/1/2021 07:30:51","admin","21/1/2021 07:30:51","admin",,,
"73cb941a9a024130bfdc46c14bf5cf2d","2","超级管理员的订单示例【审核】","流程单据：SALE-201708150001
{
  ""F_Id"": ""6618536a-061d-4af2-adc4-587cab6e14e4"",
  ""F_CustomerId"": ""ff620a66-c80b-4b63-b4bd-ef54d488d67d"",
  ""F_CustomerName"": ""安徽奥丰汽车配件有限公司"",
  ""F_SalesmanId"": ""3fe0a114-9ac2-426d-916b-b769b0f4d198"",
  ""F_SalesmanName"": ""舒夏山/111004"",
  ""F_OrderDate"": ""2017-08-15 00:00:00"",
  ""F_OrderCode"": ""SALE-201708150001"",
  ""F_TransportMode"": null,
  ""F_DeliveryDate"": null,
  ""F_DeliveryAddress"": null,
  ""F_PaymentMode"": ""转帐"",
  ""F_ReceivableMoney"": 17.31,
  ""F_EarnestRate"": 0.0,
  ""F_PrepayEarnest"": 0.0,
  ""F_CurrentState"": 1,
  ""F_FileJson"": ""[]"",
  ""F_Description"": null,
  ""F_SortCode"": 20170815144730870,
  ""F_EnabledMark"": null,
  ""F_CreatorTime"": ""2017-08-15 14:47:30"",
  ""F_CreatorUserId"": ""admin"",
  ""F_LastModifyTime"": ""2019-12-06 17:35:18"",
  ""F_LastModifyUserId"": ""admin"",
  ""F_DeleteMark"": null,
  ""F_DeleteTime"": null,
  ""F_DeleteUserId"": null
}",,,,,,,"6/12/2019 17:35:19","admin","6/12/2019 17:35:19","admin",,,
"74e6059797f74aefa7345489c0d7df69","2","管理员的差旅报销申请表【审核】","{""id"":""49c0b959831f4353994bc8378f5cfc79"",""type"":2}",,,,,,,"22/1/2021 05:40:56","admin","22/1/2021 05:40:56","admin",,,
"755c80ee4f244131b8b5afbe3cbe019e","2","超级管理员的订单示例【审核】","流程单据：SALE-201708160001
{
  ""F_Id"": ""ce078496-35c6-4824-9a2f-0accb33d90dc"",
  ""F_CustomerId"": ""f94add9c-2910-439a-af5f-0d0174f75ce8"",
  ""F_CustomerName"": ""北京纳天科技有限公司"",
  ""F_SalesmanId"": ""3fe0a114-9ac2-426d-916b-b769b0f4d198"",
  ""F_SalesmanName"": ""舒夏山/111004"",
  ""F_OrderDate"": ""2017-08-16 16:02:00"",
  ""F_OrderCode"": ""SALE-201708160001"",
  ""F_TransportMode"": ""快递"",
  ""F_DeliveryDate"": ""2017-08-17 00:00:00"",
  ""F_DeliveryAddress"": ""江苏省苏州市吴中区方中街118号"",
  ""F_PaymentMode"": ""现金"",
  ""F_ReceivableMoney"": 34.66,
  ""F_EarnestRate"": 0.0,
  ""F_PrepayEarnest"": 1.11,
  ""F_CurrentState"": 1,
  ""F_FileJson"": ""[]"",
  ""F_Description"": ""6666666"",
  ""F_SortCode"": 20170816160610457,
  ""F_EnabledMark"": null,
  ""F_CreatorTime"": ""2017-08-16 16:06:10"",
  ""F_CreatorUserId"": ""admin"",
  ""F_LastModifyTime"": ""2019-12-06 19:44:57"",
  ""F_LastModifyUserId"": ""admin"",
  ""F_DeleteMark"": null,
  ""F_DeleteTime"": null,
  ""F_DeleteUserId"": null
}",,,,,,,"6/12/2019 19:44:57","admin","6/12/2019 19:44:57","admin",,,
"7561508998834ad7a47fff76e54cdc48","2","管理员的订单示例【审核】","{""id"":""f8458a93369f4336a2df6f29a823fb40"",""type"":2}",,,,,,,"23/3/2021 08:42:11","admin","23/3/2021 08:42:11","admin",,,
"7635df38543b40978914f7589be6b039","2","管理员的测试流程11111【审核】","{""id"":""4b38625589d44f82abc1b20d6ac0a0a8"",""type"":2}",,,,,,,"25/1/2021 07:29:16","admin","25/1/2021 07:29:16","admin",,,
"769aa96a80fb4b6bb97663222834fcff","2","超级管理员的订单示例【审核】","流程单据：SALE-201708150001
{
  ""F_Id"": ""6618536a-061d-4af2-adc4-587cab6e14e4"",
  ""F_CustomerId"": ""ff620a66-c80b-4b63-b4bd-ef54d488d67d"",
  ""F_CustomerName"": ""安徽奥丰汽车配件有限公司"",
  ""F_SalesmanId"": ""3fe0a114-9ac2-426d-916b-b769b0f4d198"",
  ""F_SalesmanName"": ""舒夏山/111004"",
  ""F_OrderDate"": ""2017-08-15 00:00:00"",
  ""F_OrderCode"": ""SALE-201708150001"",
  ""F_TransportMode"": null,
  ""F_DeliveryDate"": null,
  ""F_DeliveryAddress"": null,
  ""F_PaymentMode"": ""转帐"",
  ""F_ReceivableMoney"": 17.31,
  ""F_EarnestRate"": 0.0,
  ""F_PrepayEarnest"": 0.0,
  ""F_CurrentState"": 1,
  ""F_FileJson"": ""[]"",
  ""F_Description"": null,
  ""F_SortCode"": 20170815144730870,
  ""F_EnabledMark"": null,
  ""F_CreatorTime"": ""2017-08-15 14:47:30"",
  ""F_CreatorUserId"": ""admin"",
  ""F_LastModifyTime"": ""2019-12-07 14:15:29"",
  ""F_LastModifyUserId"": ""admin"",
  ""F_DeleteMark"": null,
  ""F_DeleteTime"": null,
  ""F_DeleteUserId"": null
}",,,,,,,"7/12/2019 14:15:30","admin","7/12/2019 14:15:30","admin",,,
"7720cfad924f43479dbea636a4a50e68","2","薄凡白的员工加班申请单【抄送】","{""id"":""34736b74e14e49b096ead19988ef8c58"",""type"":3}",,,,,,,"23/3/2021 07:34:19","03d159a3-0f88-424c-a24f-02f63855fe4f","23/3/2021 07:34:19","03d159a3-0f88-424c-a24f-02f63855fe4f",,,
